history_id,claim_id,status,change_timestamp
19163,4791,REJECTED,2025-09-04 19:00:47
19164,4791,CLOSED,2025-09-06 19:00:47
19165,4792,OPEN,2025-10-30 13:08:26
19166,4792,IN_REVIEW,2025-11-01 13:08:26
19167,4792,REJECTED,2025-11-03 13:08:26
19168,4792,CLOSED,2025-11-05 13:08:26
19169,4793,OPEN,2024-05-25 17:19:36
19170,4793,IN_REVIEW,2024-05-27 17:19:36
19171,4793,APPROVED,2024-05-29 17:19:36
19172,4793,CLOSED,2024-05-31 17:19:36
19173,4794,OPEN,2025-10-10 12:38:23
19174,4794,IN_REVIEW,2025-10-12 12:38:23
19175,4794,REJECTED,2025-10-14 12:38:23
19176,4794,CLOSED,2025-10-16 12:38:23
19177,4795,OPEN,2024-09-07 12:50:58
19178,4795,IN_REVIEW,2024-09-09 12:50:58
19179,4795,REJECTED,2024-09-11 12:50:58
19180,4795,CLOSED,2024-09-13 12:50:58
19181,4796,OPEN,2024-06-11 15:22:08
19182,4796,IN_REVIEW,2024-06-13 15:22:08
19183,4796,APPROVED,2024-06-15 15:22:08
19184,4796,CLOSED,2024-06-17 15:22:08
19185,4797,OPEN,2024-08-03 09:21:21
19186,4797,IN_REVIEW,2024-08-05 09:21:21
19187,4797,APPROVED,2024-08-07 09:21:21
19188,4797,CLOSED,2024-08-09 09:21:21
19189,4798,OPEN,2025-06-06 22:55:40
19190,4798,IN_REVIEW,2025-06-08 22:55:40
19191,4798,APPROVED,2025-06-10 22:55:40
19192,4798,CLOSED,2025-06-12 22:55:40
19193,4799,OPEN,2024-09-28 08:05:42
19194,4799,IN_REVIEW,2024-09-30 08:05:42
19195,4799,REJECTED,2024-10-02 08:05:42
19196,4799,CLOSED,2024-10-04 08:05:42
19197,4800,OPEN,2024-08-18 08:51:34
19198,4800,IN_REVIEW,2024-08-20 08:51:34
19199,4800,APPROVED,2024-08-22 08:51:34
19200,4800,CLOSED,2024-08-24 08:51:34
19201,4801,OPEN,2025-02-03 23:17:44
19202,4801,IN_REVIEW,2025-02-05 23:17:44
19203,4801,REJECTED,2025-02-07 23:17:44
19204,4801,CLOSED,2025-02-09 23:17:44
19205,4802,OPEN,2024-07-11 10:40:52
19206,4802,IN_REVIEW,2024-07-13 10:40:52
19207,4802,APPROVED,2024-07-15 10:40:52
19208,4802,CLOSED,2024-07-17 10:40:52
19209,4803,OPEN,2024-08-04 02:01:45
19210,4803,IN_REVIEW,2024-08-06 02:01:45
19211,4803,APPROVED,2024-08-08 02:01:45
19212,4803,CLOSED,2024-08-10 02:01:45
19213,4804,OPEN,2025-05-28 16:10:45
19214,4804,IN_REVIEW,2025-05-30 16:10:45
19215,4804,REJECTED,2025-06-01 16:10:45
19216,4804,CLOSED,2025-06-03 16:10:45
19217,4805,OPEN,2024-11-21 22:37:19
19218,4805,IN_REVIEW,2024-11-23 22:37:19
19219,4805,APPROVED,2024-11-25 22:37:19
19220,4805,CLOSED,2024-11-27 22:37:19
19221,4806,OPEN,2025-10-12 18:46:56
19222,4806,IN_REVIEW,2025-10-14 18:46:56
19223,4806,REJECTED,2025-10-16 18:46:56
19224,4806,CLOSED,2025-10-18 18:46:56
19225,4807,OPEN,2025-04-25 09:55:10
19226,4807,IN_REVIEW,2025-04-27 09:55:10
19227,4807,APPROVED,2025-04-29 09:55:10
19228,4807,CLOSED,2025-05-01 09:55:10
19229,4808,OPEN,2024-06-19 22:51:27
19230,4808,IN_REVIEW,2024-06-21 22:51:27
19231,4808,REJECTED,2024-06-23 22:51:27
19232,4808,CLOSED,2024-06-25 22:51:27
19233,4809,OPEN,2024-11-17 13:10:57
19234,4809,IN_REVIEW,2024-11-19 13:10:57
19235,4809,REJECTED,2024-11-21 13:10:57
19236,4809,CLOSED,2024-11-23 13:10:57
19237,4810,OPEN,2025-10-29 18:47:13
19238,4810,IN_REVIEW,2025-10-31 18:47:13
19239,4810,REJECTED,2025-11-02 18:47:13
19240,4810,CLOSED,2025-11-04 18:47:13
19241,4811,OPEN,2025-04-29 13:55:41
19242,4811,IN_REVIEW,2025-05-01 13:55:41
19243,4811,APPROVED,2025-05-03 13:55:41
19244,4811,CLOSED,2025-05-05 13:55:41
19245,4812,OPEN,2025-08-19 02:42:29
19246,4812,IN_REVIEW,2025-08-21 02:42:29
19247,4812,REJECTED,2025-08-23 02:42:29
19248,4812,CLOSED,2025-08-25 02:42:29
19249,4813,OPEN,2024-08-17 02:20:47
19250,4813,IN_REVIEW,2024-08-19 02:20:47
19251,4813,REJECTED,2024-08-21 02:20:47
19252,4813,CLOSED,2024-08-23 02:20:47
19253,4814,OPEN,2024-06-14 11:34:07
19254,4814,IN_REVIEW,2024-06-16 11:34:07
19255,4814,APPROVED,2024-06-18 11:34:07
19256,4814,CLOSED,2024-06-20 11:34:07
19257,4815,OPEN,2025-01-25 16:41:19
19258,4815,IN_REVIEW,2025-01-27 16:41:19
19259,4815,REJECTED,2025-01-29 16:41:19
19260,4815,CLOSED,2025-01-31 16:41:19
19261,4816,OPEN,2024-06-22 06:09:00
19262,4816,IN_REVIEW,2024-06-24 06:09:00
19263,4816,REJECTED,2024-06-26 06:09:00
19264,4816,CLOSED,2024-06-28 06:09:00
19265,4817,OPEN,2024-06-14 17:42:42
19266,4817,IN_REVIEW,2024-06-16 17:42:42
19267,4817,REJECTED,2024-06-18 17:42:42
19268,4817,CLOSED,2024-06-20 17:42:42
19269,4818,OPEN,2024-06-03 16:30:03
19270,4818,IN_REVIEW,2024-06-05 16:30:03
19271,4818,REJECTED,2024-06-07 16:30:03
19272,4818,CLOSED,2024-06-09 16:30:03
19273,4819,OPEN,2025-06-15 06:01:44
19274,4819,IN_REVIEW,2025-06-17 06:01:44
19275,4819,REJECTED,2025-06-19 06:01:44
19276,4819,CLOSED,2025-06-21 06:01:44
19277,4820,OPEN,2025-09-22 19:19:44
19278,4820,IN_REVIEW,2025-09-24 19:19:44
19279,4820,REJECTED,2025-09-26 19:19:44
19280,4820,CLOSED,2025-09-28 19:19:44
19281,4821,OPEN,2025-11-13 08:58:09
19282,4821,IN_REVIEW,2025-11-15 08:58:09
19283,4821,APPROVED,2025-11-17 08:58:09
19284,4821,CLOSED,2025-11-19 08:58:09
19285,4822,OPEN,2024-06-02 03:56:39
19286,4822,IN_REVIEW,2024-06-04 03:56:39
19287,4822,APPROVED,2024-06-06 03:56:39
19288,4822,CLOSED,2024-06-08 03:56:39
19289,4823,OPEN,2025-04-20 14:36:11
19290,4823,IN_REVIEW,2025-04-22 14:36:11
19291,4823,REJECTED,2025-04-24 14:36:11
19292,4823,CLOSED,2025-04-26 14:36:11
19293,4824,OPEN,2024-08-19 19:15:16
19294,4824,IN_REVIEW,2024-08-21 19:15:16
19295,4824,REJECTED,2024-08-23 19:15:16
19296,4824,CLOSED,2024-08-25 19:15:16
19297,4825,OPEN,2024-10-15 08:40:17
19298,4825,IN_REVIEW,2024-10-17 08:40:17
19299,4825,APPROVED,2024-10-19 08:40:17
19300,4825,CLOSED,2024-10-21 08:40:17
19301,4826,OPEN,2025-06-22 03:48:24
19302,4826,IN_REVIEW,2025-06-24 03:48:24
19303,4826,REJECTED,2025-06-26 03:48:24
19304,4826,CLOSED,2025-06-28 03:48:24
19305,4827,OPEN,2025-06-02 09:35:41
19306,4827,IN_REVIEW,2025-06-04 09:35:41
19307,4827,REJECTED,2025-06-06 09:35:41
19308,4827,CLOSED,2025-06-08 09:35:41
19309,4828,OPEN,2024-07-04 02:11:27
19310,4828,IN_REVIEW,2024-07-06 02:11:27
19311,4828,APPROVED,2024-07-08 02:11:27
19312,4828,CLOSED,2024-07-10 02:11:27
19313,4829,OPEN,2026-02-07 10:15:46
19314,4829,IN_REVIEW,2026-02-09 10:15:46
19315,4829,APPROVED,2026-02-11 10:15:46
19316,4829,CLOSED,2026-02-13 10:15:46
19317,4830,OPEN,2024-09-06 17:45:07
19318,4830,IN_REVIEW,2024-09-08 17:45:07
19319,4830,REJECTED,2024-09-10 17:45:07
19320,4830,CLOSED,2024-09-12 17:45:07
19321,4831,OPEN,2026-03-19 19:08:41
19322,4831,IN_REVIEW,2026-03-21 19:08:41
19323,4831,APPROVED,2026-03-23 19:08:41
19324,4831,CLOSED,2026-03-25 19:08:41
19325,4832,OPEN,2025-03-16 07:12:29
19326,4832,IN_REVIEW,2025-03-18 07:12:29
19327,4832,REJECTED,2025-03-20 07:12:29
19328,4832,CLOSED,2025-03-22 07:12:29
19329,4833,OPEN,2025-07-27 04:28:48
19330,4833,IN_REVIEW,2025-07-29 04:28:48
19331,4833,REJECTED,2025-07-31 04:28:48
19332,4833,CLOSED,2025-08-02 04:28:48
19333,4834,OPEN,2025-01-20 09:10:52
19334,4834,IN_REVIEW,2025-01-22 09:10:52
19335,4834,REJECTED,2025-01-24 09:10:52
19336,4834,CLOSED,2025-01-26 09:10:52
19337,4835,OPEN,2025-06-18 09:21:32
19338,4835,IN_REVIEW,2025-06-20 09:21:32
19339,4835,REJECTED,2025-06-22 09:21:32
19340,4835,CLOSED,2025-06-24 09:21:32
19341,4836,OPEN,2024-10-11 14:18:51
19342,4836,IN_REVIEW,2024-10-13 14:18:51
19343,4836,REJECTED,2024-10-15 14:18:51
19344,4836,CLOSED,2024-10-17 14:18:51
19345,4837,OPEN,2026-04-15 02:57:08
19346,4837,IN_REVIEW,2026-04-17 02:57:08
19347,4837,REJECTED,2026-04-19 02:57:08
19348,4837,CLOSED,2026-04-21 02:57:08
19349,4838,OPEN,2025-02-28 00:53:13
19350,4838,IN_REVIEW,2025-03-02 00:53:13
19351,4838,REJECTED,2025-03-04 00:53:13
19352,4838,CLOSED,2025-03-06 00:53:13
19353,4839,OPEN,2024-11-28 10:08:18
19354,4839,IN_REVIEW,2024-11-30 10:08:18
19355,4839,REJECTED,2024-12-02 10:08:18
19356,4839,CLOSED,2024-12-04 10:08:18
19357,4840,OPEN,2025-09-13 09:02:08
19358,4840,IN_REVIEW,2025-09-15 09:02:08
19359,4840,APPROVED,2025-09-17 09:02:08
19360,4840,CLOSED,2025-09-19 09:02:08
19361,4841,OPEN,2024-06-29 06:36:45
19362,4841,IN_REVIEW,2024-07-01 06:36:45
19363,4841,REJECTED,2024-07-03 06:36:45
19364,4841,CLOSED,2024-07-05 06:36:45
19365,4842,OPEN,2024-12-30 05:16:04
19366,4842,IN_REVIEW,2025-01-01 05:16:04
19367,4842,REJECTED,2025-01-03 05:16:04
19368,4842,CLOSED,2025-01-05 05:16:04
19369,4843,OPEN,2025-11-17 01:41:00
19370,4843,IN_REVIEW,2025-11-19 01:41:00
19371,4843,APPROVED,2025-11-21 01:41:00
19372,4843,CLOSED,2025-11-23 01:41:00
19373,4844,OPEN,2026-04-06 21:46:34
19374,4844,IN_REVIEW,2026-04-08 21:46:34
19375,4844,APPROVED,2026-04-10 21:46:34
19376,4844,CLOSED,2026-04-12 21:46:34
19377,4845,OPEN,2026-05-06 16:08:02
19378,4845,IN_REVIEW,2026-05-08 16:08:02
19379,4845,APPROVED,2026-05-10 16:08:02
19380,4845,CLOSED,2026-05-12 16:08:02
19381,4846,OPEN,2025-04-12 12:23:00
19382,4846,IN_REVIEW,2025-04-14 12:23:00
19383,4846,APPROVED,2025-04-16 12:23:00
19384,4846,CLOSED,2025-04-18 12:23:00
19385,4847,OPEN,2025-04-20 12:04:21
19386,4847,IN_REVIEW,2025-04-22 12:04:21
19387,4847,APPROVED,2025-04-24 12:04:21
19388,4847,CLOSED,2025-04-26 12:04:21
19389,4848,OPEN,2025-08-02 02:38:19
19390,4848,IN_REVIEW,2025-08-04 02:38:19
19391,4848,REJECTED,2025-08-06 02:38:19
19392,4848,CLOSED,2025-08-08 02:38:19
19393,4849,OPEN,2024-07-09 22:24:36
19394,4849,IN_REVIEW,2024-07-11 22:24:36
19395,4849,APPROVED,2024-07-13 22:24:36
19396,4849,CLOSED,2024-07-15 22:24:36
19397,4850,OPEN,2026-04-28 13:52:06
19398,4850,IN_REVIEW,2026-04-30 13:52:06
19399,4850,APPROVED,2026-05-02 13:52:06
19400,4850,CLOSED,2026-05-04 13:52:06
19401,4851,OPEN,2024-11-23 17:09:12
19402,4851,IN_REVIEW,2024-11-25 17:09:12
19403,4851,APPROVED,2024-11-27 17:09:12
19404,4851,CLOSED,2024-11-29 17:09:12
19405,4852,OPEN,2024-05-26 21:02:14
19406,4852,IN_REVIEW,2024-05-28 21:02:14
19407,4852,REJECTED,2024-05-30 21:02:14
19408,4852,CLOSED,2024-06-01 21:02:14
19409,4853,OPEN,2024-06-30 09:35:33
19410,4853,IN_REVIEW,2024-07-02 09:35:33
19411,4853,REJECTED,2024-07-04 09:35:33
19412,4853,CLOSED,2024-07-06 09:35:33
19413,4854,OPEN,2025-12-22 21:23:58
19414,4854,IN_REVIEW,2025-12-24 21:23:58
19415,4854,APPROVED,2025-12-26 21:23:58
19416,4854,CLOSED,2025-12-28 21:23:58
19417,4855,OPEN,2025-06-27 03:15:55
19418,4855,IN_REVIEW,2025-06-29 03:15:55
19419,4855,REJECTED,2025-07-01 03:15:55
19420,4855,CLOSED,2025-07-03 03:15:55
19421,4856,OPEN,2025-07-01 22:11:19
19422,4856,IN_REVIEW,2025-07-03 22:11:19
19423,4856,REJECTED,2025-07-05 22:11:19
19424,4856,CLOSED,2025-07-07 22:11:19
19425,4857,OPEN,2024-11-13 20:18:26
19426,4857,IN_REVIEW,2024-11-15 20:18:26
19427,4857,APPROVED,2024-11-17 20:18:26
19428,4857,CLOSED,2024-11-19 20:18:26
19429,4858,OPEN,2025-11-03 19:20:57
19430,4858,IN_REVIEW,2025-11-05 19:20:57
19431,4858,REJECTED,2025-11-07 19:20:57
19432,4858,CLOSED,2025-11-09 19:20:57
19433,4859,OPEN,2024-11-26 04:43:19
19434,4859,IN_REVIEW,2024-11-28 04:43:19
19435,4859,APPROVED,2024-11-30 04:43:19
19436,4859,CLOSED,2024-12-02 04:43:19
19437,4860,OPEN,2024-11-29 04:09:33
19438,4860,IN_REVIEW,2024-12-01 04:09:33
19439,4860,REJECTED,2024-12-03 04:09:33
19440,4860,CLOSED,2024-12-05 04:09:33
19441,4861,OPEN,2024-08-31 01:50:29
19442,4861,IN_REVIEW,2024-09-02 01:50:29
19443,4861,REJECTED,2024-09-04 01:50:29
19444,4861,CLOSED,2024-09-06 01:50:29
19445,4862,OPEN,2026-01-18 03:08:56
19446,4862,IN_REVIEW,2026-01-20 03:08:56
19447,4862,APPROVED,2026-01-22 03:08:56
19448,4862,CLOSED,2026-01-24 03:08:56
19449,4863,OPEN,2025-09-27 18:00:15
19450,4863,IN_REVIEW,2025-09-29 18:00:15
19451,4863,REJECTED,2025-10-01 18:00:15
19452,4863,CLOSED,2025-10-03 18:00:15
19453,4864,OPEN,2024-08-17 15:01:43
19454,4864,IN_REVIEW,2024-08-19 15:01:43
19455,4864,APPROVED,2024-08-21 15:01:43
19456,4864,CLOSED,2024-08-23 15:01:43
19457,4865,OPEN,2024-10-25 07:13:30
19458,4865,IN_REVIEW,2024-10-27 07:13:30
19459,4865,REJECTED,2024-10-29 07:13:30
19460,4865,CLOSED,2024-10-31 07:13:30
19461,4866,OPEN,2025-03-20 08:38:54
19462,4866,IN_REVIEW,2025-03-22 08:38:54
19463,4866,REJECTED,2025-03-24 08:38:54
19464,4866,CLOSED,2025-03-26 08:38:54
19465,4867,OPEN,2025-07-19 02:50:02
19466,4867,IN_REVIEW,2025-07-21 02:50:02
19467,4867,REJECTED,2025-07-23 02:50:02
19468,4867,CLOSED,2025-07-25 02:50:02
19469,4868,OPEN,2024-11-19 21:33:37
19470,4868,IN_REVIEW,2024-11-21 21:33:37
19471,4868,APPROVED,2024-11-23 21:33:37
19472,4868,CLOSED,2024-11-25 21:33:37
19473,4869,OPEN,2024-05-29 08:34:57
19474,4869,IN_REVIEW,2024-05-31 08:34:57
19475,4869,APPROVED,2024-06-02 08:34:57
19476,4869,CLOSED,2024-06-04 08:34:57
19477,4870,OPEN,2024-12-09 07:30:44
19478,4870,IN_REVIEW,2024-12-11 07:30:44
19479,4870,APPROVED,2024-12-13 07:30:44
19480,4870,CLOSED,2024-12-15 07:30:44
19481,4871,OPEN,2025-10-04 05:33:14
19482,4871,IN_REVIEW,2025-10-06 05:33:14
19483,4871,REJECTED,2025-10-08 05:33:14
19484,4871,CLOSED,2025-10-10 05:33:14
19485,4872,OPEN,2025-08-31 09:43:45
19486,4872,IN_REVIEW,2025-09-02 09:43:45
19487,4872,APPROVED,2025-09-04 09:43:45
19488,4872,CLOSED,2025-09-06 09:43:45
19489,4873,OPEN,2025-02-20 16:08:29
19490,4873,IN_REVIEW,2025-02-22 16:08:29
19491,4873,REJECTED,2025-02-24 16:08:29
19492,4873,CLOSED,2025-02-26 16:08:29
19493,4874,OPEN,2026-04-04 21:22:59
19494,4874,IN_REVIEW,2026-04-06 21:22:59
19495,4874,REJECTED,2026-04-08 21:22:59
19496,4874,CLOSED,2026-04-10 21:22:59
19497,4875,OPEN,2025-11-20 18:57:15
19498,4875,IN_REVIEW,2025-11-22 18:57:15
19499,4875,APPROVED,2025-11-24 18:57:15
19500,4875,CLOSED,2025-11-26 18:57:15
19501,4876,OPEN,2026-05-10 17:30:19
19502,4876,IN_REVIEW,2026-05-12 17:30:19
19503,4876,REJECTED,2026-05-14 17:30:19
19504,4876,CLOSED,2026-05-16 17:30:19
19505,4877,OPEN,2026-02-14 10:27:56
19506,4877,IN_REVIEW,2026-02-16 10:27:56
19507,4877,APPROVED,2026-02-18 10:27:56
19508,4877,CLOSED,2026-02-20 10:27:56
19509,4878,OPEN,2026-05-01 21:15:27
19510,4878,IN_REVIEW,2026-05-03 21:15:27
19511,4878,APPROVED,2026-05-05 21:15:27
19512,4878,CLOSED,2026-05-07 21:15:27
19513,4879,OPEN,2025-03-19 03:01:46
19514,4879,IN_REVIEW,2025-03-21 03:01:46
19515,4879,APPROVED,2025-03-23 03:01:46
19516,4879,CLOSED,2025-03-25 03:01:46
19517,4880,OPEN,2025-05-31 15:47:16
19518,4880,IN_REVIEW,2025-06-02 15:47:16
19519,4880,REJECTED,2025-06-04 15:47:16
19520,4880,CLOSED,2025-06-06 15:47:16
19521,4881,OPEN,2025-03-18 03:25:30
19522,4881,IN_REVIEW,2025-03-20 03:25:30
19523,4881,APPROVED,2025-03-22 03:25:30
19524,4881,CLOSED,2025-03-24 03:25:30
19525,4882,OPEN,2025-05-26 21:49:04
19526,4882,IN_REVIEW,2025-05-28 21:49:04
19527,4882,REJECTED,2025-05-30 21:49:04
19528,4882,CLOSED,2025-06-01 21:49:04
19529,4883,OPEN,2024-12-08 16:27:27
19530,4883,IN_REVIEW,2024-12-10 16:27:27
19531,4883,APPROVED,2024-12-12 16:27:27
19532,4883,CLOSED,2024-12-14 16:27:27
19533,4884,OPEN,2025-12-03 17:55:13
19534,4884,IN_REVIEW,2025-12-05 17:55:13
19535,4884,APPROVED,2025-12-07 17:55:13
19536,4884,CLOSED,2025-12-09 17:55:13
19537,4885,OPEN,2024-09-19 14:43:59
19538,4885,IN_REVIEW,2024-09-21 14:43:59
19539,4885,APPROVED,2024-09-23 14:43:59
19540,4885,CLOSED,2024-09-25 14:43:59
19541,4886,OPEN,2024-05-25 19:16:21
19542,4886,IN_REVIEW,2024-05-27 19:16:21
19543,4886,APPROVED,2024-05-29 19:16:21
19544,4886,CLOSED,2024-05-31 19:16:21
19545,4887,OPEN,2026-02-08 12:46:31
19546,4887,IN_REVIEW,2026-02-10 12:46:31
19547,4887,REJECTED,2026-02-12 12:46:31
19548,4887,CLOSED,2026-02-14 12:46:31
19549,4888,OPEN,2025-03-02 11:23:44
19550,4888,IN_REVIEW,2025-03-04 11:23:44
19551,4888,REJECTED,2025-03-06 11:23:44
19552,4888,CLOSED,2025-03-08 11:23:44
19553,4889,OPEN,2024-05-12 20:39:22
19554,4889,IN_REVIEW,2024-05-14 20:39:22
19555,4889,APPROVED,2024-05-16 20:39:22
19556,4889,CLOSED,2024-05-18 20:39:22
19557,4890,OPEN,2024-06-07 09:54:21
19558,4890,IN_REVIEW,2024-06-09 09:54:21
19559,4890,APPROVED,2024-06-11 09:54:21
19560,4890,CLOSED,2024-06-13 09:54:21
19561,4891,OPEN,2026-04-29 21:36:54
19562,4891,IN_REVIEW,2026-05-01 21:36:54
19563,4891,APPROVED,2026-05-03 21:36:54
19564,4891,CLOSED,2026-05-05 21:36:54
19565,4892,OPEN,2026-02-12 06:47:38
19566,4892,IN_REVIEW,2026-02-14 06:47:38
19567,4892,REJECTED,2026-02-16 06:47:38
19568,4892,CLOSED,2026-02-18 06:47:38
19569,4893,OPEN,2025-06-24 05:28:47
19570,4893,IN_REVIEW,2025-06-26 05:28:47
19571,4893,REJECTED,2025-06-28 05:28:47
19572,4893,CLOSED,2025-06-30 05:28:47
19573,4894,OPEN,2025-11-16 12:14:06
19574,4894,IN_REVIEW,2025-11-18 12:14:06
19575,4894,APPROVED,2025-11-20 12:14:06
19576,4894,CLOSED,2025-11-22 12:14:06
19577,4895,OPEN,2026-04-02 04:52:09
19578,4895,IN_REVIEW,2026-04-04 04:52:09
19579,4895,APPROVED,2026-04-06 04:52:09
19580,4895,CLOSED,2026-04-08 04:52:09
19581,4896,OPEN,2024-09-17 05:25:03
19582,4896,IN_REVIEW,2024-09-19 05:25:03
19583,4896,APPROVED,2024-09-21 05:25:03
19584,4896,CLOSED,2024-09-23 05:25:03
19585,4897,OPEN,2025-02-07 17:14:10
19586,4897,IN_REVIEW,2025-02-09 17:14:10
19587,4897,APPROVED,2025-02-11 17:14:10
19588,4897,CLOSED,2025-02-13 17:14:10
19589,4898,OPEN,2026-04-16 06:25:08
19590,4898,IN_REVIEW,2026-04-18 06:25:08
19591,4898,REJECTED,2026-04-20 06:25:08
19592,4898,CLOSED,2026-04-22 06:25:08
19593,4899,OPEN,2024-09-01 19:20:56
19594,4899,IN_REVIEW,2024-09-03 19:20:56
19595,4899,REJECTED,2024-09-05 19:20:56
19596,4899,CLOSED,2024-09-07 19:20:56
19597,4900,OPEN,2024-08-24 20:57:30
19598,4900,IN_REVIEW,2024-08-26 20:57:30
19599,4900,APPROVED,2024-08-28 20:57:30
19600,4900,CLOSED,2024-08-30 20:57:30
19601,4901,OPEN,2025-11-10 07:45:32
19602,4901,IN_REVIEW,2025-11-12 07:45:32
19603,4901,APPROVED,2025-11-14 07:45:32
19604,4901,CLOSED,2025-11-16 07:45:32
19605,4902,OPEN,2024-10-26 12:18:53
19606,4902,IN_REVIEW,2024-10-28 12:18:53
19607,4902,REJECTED,2024-10-30 12:18:53
19608,4902,CLOSED,2024-11-01 12:18:53
19609,4903,OPEN,2025-08-02 10:27:07
19610,4903,IN_REVIEW,2025-08-04 10:27:07
19611,4903,APPROVED,2025-08-06 10:27:07
19612,4903,CLOSED,2025-08-08 10:27:07
19613,4904,OPEN,2025-10-30 01:09:58
19614,4904,IN_REVIEW,2025-11-01 01:09:58
19615,4904,REJECTED,2025-11-03 01:09:58
19616,4904,CLOSED,2025-11-05 01:09:58
19617,4905,OPEN,2025-05-29 09:13:49
19618,4905,IN_REVIEW,2025-05-31 09:13:49
19619,4905,APPROVED,2025-06-02 09:13:49
19620,4905,CLOSED,2025-06-04 09:13:49
19621,4906,OPEN,2025-06-13 04:48:47
19622,4906,IN_REVIEW,2025-06-15 04:48:47
19623,4906,REJECTED,2025-06-17 04:48:47
19624,4906,CLOSED,2025-06-19 04:48:47
19625,4907,OPEN,2025-08-02 03:49:21
19626,4907,IN_REVIEW,2025-08-04 03:49:21
19627,4907,REJECTED,2025-08-06 03:49:21
19628,4907,CLOSED,2025-08-08 03:49:21
19629,4908,OPEN,2025-03-01 02:09:21
19630,4908,IN_REVIEW,2025-03-03 02:09:21
19631,4908,REJECTED,2025-03-05 02:09:21
19632,4908,CLOSED,2025-03-07 02:09:21
19633,4909,OPEN,2026-02-26 02:11:18
19634,4909,IN_REVIEW,2026-02-28 02:11:18
19635,4909,APPROVED,2026-03-02 02:11:18
19636,4909,CLOSED,2026-03-04 02:11:18
19637,4910,OPEN,2025-12-13 10:37:25
19638,4910,IN_REVIEW,2025-12-15 10:37:25
19639,4910,REJECTED,2025-12-17 10:37:25
19640,4910,CLOSED,2025-12-19 10:37:25
19641,4911,OPEN,2024-12-05 15:22:24
19642,4911,IN_REVIEW,2024-12-07 15:22:24
19643,4911,APPROVED,2024-12-09 15:22:24
19644,4911,CLOSED,2024-12-11 15:22:24
19645,4912,OPEN,2025-01-06 15:52:36
19646,4912,IN_REVIEW,2025-01-08 15:52:36
19647,4912,APPROVED,2025-01-10 15:52:36
19648,4912,CLOSED,2025-01-12 15:52:36
19649,4913,OPEN,2026-01-15 00:39:03
19650,4913,IN_REVIEW,2026-01-17 00:39:03
19651,4913,REJECTED,2026-01-19 00:39:03
19652,4913,CLOSED,2026-01-21 00:39:03
19653,4914,OPEN,2026-02-02 08:07:06
19654,4914,IN_REVIEW,2026-02-04 08:07:06
19655,4914,REJECTED,2026-02-06 08:07:06
19656,4914,CLOSED,2026-02-08 08:07:06
19657,4915,OPEN,2025-09-08 07:25:59
19658,4915,IN_REVIEW,2025-09-10 07:25:59
19659,4915,APPROVED,2025-09-12 07:25:59
19660,4915,CLOSED,2025-09-14 07:25:59
19661,4916,OPEN,2025-02-09 20:10:31
19662,4916,IN_REVIEW,2025-02-11 20:10:31
19663,4916,APPROVED,2025-02-13 20:10:31
19664,4916,CLOSED,2025-02-15 20:10:31
19665,4917,OPEN,2024-09-01 23:00:50
19666,4917,IN_REVIEW,2024-09-03 23:00:50
19667,4917,REJECTED,2024-09-05 23:00:50
19668,4917,CLOSED,2024-09-07 23:00:50
19669,4918,OPEN,2025-10-12 20:51:52
19670,4918,IN_REVIEW,2025-10-14 20:51:52
19671,4918,REJECTED,2025-10-16 20:51:52
19672,4918,CLOSED,2025-10-18 20:51:52
19673,4919,OPEN,2025-09-28 15:10:28
19674,4919,IN_REVIEW,2025-09-30 15:10:28
19675,4919,APPROVED,2025-10-02 15:10:28
19676,4919,CLOSED,2025-10-04 15:10:28
19677,4920,OPEN,2024-06-06 01:11:29
19678,4920,IN_REVIEW,2024-06-08 01:11:29
19679,4920,REJECTED,2024-06-10 01:11:29
19680,4920,CLOSED,2024-06-12 01:11:29
19681,4921,OPEN,2025-11-19 21:40:11
19682,4921,IN_REVIEW,2025-11-21 21:40:11
19683,4921,REJECTED,2025-11-23 21:40:11
19684,4921,CLOSED,2025-11-25 21:40:11
19685,4922,OPEN,2026-04-20 01:05:00
19686,4922,IN_REVIEW,2026-04-22 01:05:00
19687,4922,REJECTED,2026-04-24 01:05:00
19688,4922,CLOSED,2026-04-26 01:05:00
19689,4923,OPEN,2024-09-30 00:28:05
19690,4923,IN_REVIEW,2024-10-02 00:28:05
19691,4923,APPROVED,2024-10-04 00:28:05
19692,4923,CLOSED,2024-10-06 00:28:05
19693,4924,OPEN,2024-10-26 11:58:31
19694,4924,IN_REVIEW,2024-10-28 11:58:31
19695,4924,REJECTED,2024-10-30 11:58:31
19696,4924,CLOSED,2024-11-01 11:58:31
19697,4925,OPEN,2025-08-21 14:12:47
19698,4925,IN_REVIEW,2025-08-23 14:12:47
19699,4925,APPROVED,2025-08-25 14:12:47
19700,4925,CLOSED,2025-08-27 14:12:47
19701,4926,OPEN,2024-10-07 03:31:30
19702,4926,IN_REVIEW,2024-10-09 03:31:30
19703,4926,REJECTED,2024-10-11 03:31:30
19704,4926,CLOSED,2024-10-13 03:31:30
19705,4927,OPEN,2025-11-28 20:47:17
19706,4927,IN_REVIEW,2025-11-30 20:47:17
19707,4927,APPROVED,2025-12-02 20:47:17
19708,4927,CLOSED,2025-12-04 20:47:17
19709,4928,OPEN,2025-12-07 02:57:57
19710,4928,IN_REVIEW,2025-12-09 02:57:57
