vehicle_id,customer_id,brand,model,year,plate
1122,1038,Hyundai,Tucson,2014,CRCZ-65
1123,4452,Kia,Rio,2024,BPJX-10
1124,3163,Kia,Sportage,2018,JY-4189
1125,2819,Suzuki,Swift,2021,KR-0099
1126,2969,Suzuki,Swift,2012,CFJW-10
1127,3395,Chevrolet,Tracker,2023,DBFD-56
1128,3493,Nissan,Sentra,2012,TGHH-27
1129,2361,Chevrolet,Spark,2014,WRPK-01
1130,958,Nissan,Versa,2025,WF-4177
1131,198,Suzuki,Swift,2013,XD-9795
1132,1156,Toyota,RAV4,2015,BY-0267
1133,3157,Nissan,Versa,2018,HZSV-42
1134,3239,Hyundai,Accent,2015,VPCP-85
1135,4504,Suzuki,Swift,2025,PPDZ-25
1136,3883,Toyota,RAV4,2013,KBFJ-40
1137,4619,Toyota,Corolla,2023,RP-6673
1138,3986,Mazda,CX-5,2024,FL-8604
1139,4168,Nissan,Sentra,2012,SPPW-37
1140,4120,Chevrolet,Tracker,2023,VKRT-36
1141,1629,Kia,Rio,2019,GVGC-30
1142,3722,Suzuki,Baleno,2025,ZVVJ-71
1143,4353,Toyota,Yaris,2013,PR-4073
1144,2996,Kia,Rio,2022,RX-1960
1145,2610,Hyundai,Accent,2020,RP-4184
1146,2787,Hyundai,Accent,2023,BGBX-40
1147,674,Mazda,Mazda3,2017,CXCV-28
1148,3815,Hyundai,Tucson,2019,DI-8712
1149,3511,Mazda,Mazda3,2019,KHZR-35
1150,163,Chevrolet,Tracker,2017,TZBG-13
1151,897,Suzuki,Swift,2018,JJBZ-46
1152,4448,Toyota,RAV4,2023,WYCS-79
1153,1587,Mazda,Mazda3,2018,PR-599
1154,1315,Kia,Rio,2012,JG-9617
1155,3404,Nissan,Versa,2018,GSCL-53
1156,4766,Chevrolet,Spark,2012,JDWT-88
1157,1070,Suzuki,Baleno,2024,KF-3898
1158,4706,Mazda,Mazda3,2018,ZXFG-55
1159,3755,Mazda,Mazda3,2015,SJGX-14
1160,4581,Mazda,Mazda3,2021,PY-5646
1161,1304,Nissan,Sentra,2019,TF-1140
1162,33,Mazda,CX-5,2015,DP-3214
1163,4538,Nissan,Versa,2017,ZV-3462
1164,4563,Nissan,Versa,2019,PR-302
1165,4705,Nissan,Sentra,2024,DGBC-65
1166,4198,Hyundai,Tucson,2025,PR-101
1167,690,Nissan,Versa,2022,VK-8878
1168,1158,Chevrolet,Spark,2017,WYHW-08
1169,2945,Kia,Sportage,2016,TBZT-95
1170,4246,Chevrolet,Spark,2012,XXJV-92
1171,3165,Toyota,RAV4,2024,JCKC-18
1172,4134,Kia,Sportage,2016,RGWP-46
1173,2486,Mazda,CX-5,2012,BKBT-45
1174,365,Toyota,Yaris,2015,PR-502
1175,3096,Hyundai,Tucson,2021,DSDH-48
1176,2812,Hyundai,Accent,2024,XGJD-73
1177,2768,Toyota,RAV4,2014,HLFG-13
1178,4780,Toyota,Corolla,2012,YXDV-53
1179,998,Mazda,CX-5,2019,CPKD-07
1180,3970,Toyota,Yaris,2021,LPKJ-07
1181,4990,Kia,Rio,2020,VWKX-16
1182,2578,Toyota,Yaris,2016,JRVV-45
1183,1719,Nissan,Sentra,2017,KKRW-17
1184,1328,Mazda,CX-5,2018,HZYD-48
1185,3030,Nissan,Sentra,2016,RP-7239
1186,4817,Mazda,Mazda3,2015,BZGH-89
1187,3800,Hyundai,Tucson,2016,HZJX-82
1188,1650,Hyundai,Accent,2020,GI-7982
1189,2961,Hyundai,Accent,2017,VZSX-65
1190,1884,Suzuki,Baleno,2019,DJLD-90
1191,2244,Suzuki,Baleno,2025,KYWX-17
1192,704,Chevrolet,Spark,2014,LA-5570
1193,4807,Kia,Rio,2012,GPGS-60
1194,2833,Chevrolet,Tracker,2012,YT-5786
1195,2410,Suzuki,Swift,2013,SDJW-19
1196,3877,Toyota,Corolla,2021,CI-3914
1197,2014,Nissan,Sentra,2023,YTHP-19
1198,2075,Nissan,Sentra,2016,LF-1167
1199,1359,Nissan,Versa,2023,RV-5249
1200,3272,Chevrolet,Spark,2020,LLJG-22
1201,4868,Hyundai,Tucson,2016,HPVS-68
1202,209,Chevrolet,Tracker,2023,BCHX-43
1203,3309,Nissan,Versa,2023,JCBR-58
1204,4127,Mazda,Mazda3,2020,DKRD-82
1205,3013,Nissan,Versa,2014,BHFY-87
1206,2503,Hyundai,Accent,2014,GZXJ-48
1207,2466,Hyundai,Accent,2013,GP-0451
1208,3943,Nissan,Versa,2020,HVKT-41
1209,1251,Mazda,CX-5,2023,ZGWR-39
1210,4322,Hyundai,Accent,2021,BJHG-97
1211,1846,Kia,Sportage,2013,XZFR-19
1212,3590,Kia,Rio,2015,XCYF-70
1213,3138,Toyota,Corolla,2014,PKJW-97
1214,3049,Hyundai,Accent,2014,ZWKB-52
1215,3638,Toyota,RAV4,2021,HRGT-41
1216,2115,Chevrolet,Spark,2013,Z-4371
1217,2460,Mazda,Mazda3,2013,VWCV-68
1218,3774,Suzuki,Baleno,2014,RDDK-86
1219,750,Mazda,Mazda3,2014,HJBK-45
1220,2098,Suzuki,Baleno,2014,PR-177
1221,1317,Suzuki,Baleno,2018,LDLF-18
1222,2445,Hyundai,Accent,2025,RHLS-61
1223,1866,Toyota,Corolla,2014,VFLD-53
1224,875,Suzuki,Baleno,2014,KI-0056
1225,4446,Suzuki,Swift,2017,WRGV-99
1226,336,Kia,Sportage,2017,FHGF-95
1227,4764,Mazda,CX-5,2012,Z-6103
1228,4165,Chevrolet,Tracker,2019,SRCS-11
1229,3684,Hyundai,Tucson,2025,GJDY-53
1230,2872,Suzuki,Baleno,2016,XWTH-74
1231,398,Mazda,CX-5,2024,HX-9803
1232,1329,Mazda,CX-5,2015,RP-7949
1233,4817,Nissan,Versa,2012,WYXT-03
1234,1592,Hyundai,Accent,2025,LXYB-87
1235,1843,Kia,Sportage,2022,PBPS-01
1236,202,Hyundai,Tucson,2014,BZDX-53
1237,520,Chevrolet,Tracker,2015,LBXP-09
1238,1601,Chevrolet,Tracker,2018,ZZYB-56
1239,3470,Chevrolet,Tracker,2017,BS-5273
1240,2375,Suzuki,Swift,2015,RXTZ-13
1241,3888,Hyundai,Tucson,2014,SVLP-40
1242,4848,Kia,Rio,2016,LSTK-42
1243,224,Mazda,CX-5,2012,RFWB-69
1244,3454,Nissan,Sentra,2020,RL-9054
1245,4179,Mazda,Mazda3,2015,WGBL-05
1246,400,Toyota,Corolla,2013,ZGFC-06
1247,4283,Chevrolet,Tracker,2013,PR-974
1248,2270,Suzuki,Swift,2021,PR-248
1249,1667,Hyundai,Tucson,2014,RP-1052
1250,4555,Hyundai,Tucson,2012,GJSR-62
1251,1928,Nissan,Sentra,2016,VJPY-94
1252,4251,Toyota,Yaris,2023,Z-5561
1253,653,Suzuki,Swift,2018,PR-472
1254,254,Kia,Sportage,2023,DSZB-19
1255,318,Toyota,RAV4,2021,BYPR-60
1256,1370,Nissan,Sentra,2016,XBCL-78
1257,3538,Chevrolet,Spark,2022,VFWV-45
1258,4605,Kia,Rio,2020,XDXC-41
1259,692,Kia,Rio,2021,Z-3213
1260,4138,Hyundai,Accent,2022,HPKG-84
1261,89,Chevrolet,Tracker,2022,PC-3055
1262,4258,Kia,Rio,2013,RBTP-01
1263,206,Nissan,Versa,2024,HTXK-94
1264,244,Chevrolet,Spark,2014,GVJD-81
1265,4268,Suzuki,Baleno,2015,FS-1584
1266,4018,Hyundai,Accent,2021,KSXJ-70
1267,190,Hyundai,Tucson,2017,VS-8912
1268,811,Chevrolet,Tracker,2022,GTGD-37
1269,2680,Kia,Rio,2024,XLTJ-34
1270,1350,Hyundai,Tucson,2015,KHLY-60
1271,1044,Suzuki,Baleno,2016,CYPS-92
1272,4404,Kia,Sportage,2022,DFCV-69
1273,710,Toyota,Yaris,2021,JZLL-89
1274,208,Hyundai,Accent,2016,YB-7353
1275,4087,Mazda,Mazda3,2017,FD-0817
1276,100,Mazda,CX-5,2014,XHLB-37
1277,2722,Kia,Sportage,2015,PR-237
1278,111,Hyundai,Accent,2020,PR-863
1279,4921,Nissan,Versa,2013,SPZV-63
1280,3193,Kia,Rio,2014,FA-7121
1281,1487,Chevrolet,Tracker,2012,LP-8805
1282,1506,Chevrolet,Tracker,2015,SR-9526
1283,1909,Nissan,Sentra,2021,TGFP-47
1284,4888,Nissan,Versa,2013,YX-4414
1285,4999,Toyota,RAV4,2013,FR-4574
1286,1131,Suzuki,Baleno,2019,DLDW-19
1287,2389,Hyundai,Tucson,2013,VYWH-00
1288,1290,Suzuki,Baleno,2017,PR-863
1289,2486,Chevrolet,Spark,2018,CJFR-89
1290,2458,Hyundai,Tucson,2017,VKBS-96
1291,1599,Nissan,Versa,2014,YG-9690
1292,3802,Toyota,Corolla,2019,LSDV-15
1293,710,Nissan,Versa,2018,RV-6565
1294,2391,Toyota,Corolla,2021,GJGY-78
1295,1171,Toyota,RAV4,2018,PR-731
1296,1940,Kia,Rio,2021,XBDC-40
1297,3338,Kia,Rio,2022,WXFG-39
1298,2321,Suzuki,Baleno,2025,GA-5595
1299,3324,Mazda,Mazda3,2016,DY-7459
1300,3816,Nissan,Versa,2017,SGXX-58
1301,476,Toyota,Yaris,2012,JZSW-98
1302,3066,Mazda,Mazda3,2017,JS-0116
1303,4194,Chevrolet,Tracker,2013,SLZL-88
1304,4725,Suzuki,Swift,2020,WR-5076
1305,1832,Kia,Sportage,2016,BWRR-78
1306,3763,Hyundai,Accent,2023,CGPX-49
1307,389,Hyundai,Tucson,2013,LRKP-94
1308,2876,Chevrolet,Tracker,2012,ZTRC-56
1309,3369,Toyota,Yaris,2018,FZTS-97
1310,1249,Mazda,CX-5,2025,Z-0004
1311,2562,Suzuki,Baleno,2020,HZJW-06
1312,2363,Chevrolet,Tracker,2024,JRJC-61
1313,1744,Kia,Sportage,2022,GPXT-55
1314,4166,Nissan,Versa,2014,LYWJ-97
1315,3334,Mazda,Mazda3,2013,CKLV-18
1316,1492,Toyota,Yaris,2018,GSPH-72
1317,3396,Kia,Sportage,2017,CPXL-19
1318,3848,Chevrolet,Tracker,2025,LFPS-73
1319,4742,Hyundai,Accent,2014,CDJG-98
1320,3466,Mazda,Mazda3,2020,CWXF-21
1321,1649,Hyundai,Tucson,2017,JI-4453
1322,1927,Nissan,Sentra,2021,BPSP-87
1323,3918,Mazda,Mazda3,2012,CC-2312
1324,4728,Nissan,Versa,2014,FLBS-57
1325,2275,Mazda,Mazda3,2022,ZSPX-63
1326,280,Toyota,RAV4,2019,JW-4796
1327,2005,Toyota,Corolla,2014,SKWV-76
1328,369,Hyundai,Accent,2022,GCGW-62
1329,4743,Nissan,Sentra,2022,DHWJ-50
1330,2635,Chevrolet,Spark,2021,JJFS-38
1331,4623,Suzuki,Baleno,2016,Z-9625
1332,1131,Chevrolet,Tracker,2012,TVSH-70
1333,4752,Mazda,Mazda3,2024,BJPR-64
1334,3278,Mazda,CX-5,2022,JWFD-58
1335,3502,Toyota,Corolla,2019,AZ-3094
1336,691,Hyundai,Tucson,2020,BSFT-42
1337,4111,Hyundai,Tucson,2020,RDRC-84
1338,2775,Mazda,CX-5,2023,LY-2761
1339,3920,Toyota,RAV4,2012,BTDX-04
1340,1813,Nissan,Sentra,2025,RH-7236
1341,194,Suzuki,Swift,2016,TKSF-60
1342,742,Toyota,Yaris,2023,SBLB-02
1343,623,Kia,Sportage,2017,PVZB-08
1344,3643,Mazda,CX-5,2013,RP-4565
1345,4129,Hyundai,Tucson,2023,PR-171
1346,580,Nissan,Sentra,2024,Z-2368
1347,715,Mazda,CX-5,2020,BK-8020
1348,3426,Suzuki,Baleno,2015,VBHX-94
1349,3781,Chevrolet,Spark,2013,YDKG-48
1350,4894,Suzuki,Baleno,2016,VXRD-49
1351,4422,Hyundai,Accent,2014,YFRC-68
1352,4758,Mazda,CX-5,2016,JGYY-65
1353,3132,Suzuki,Baleno,2013,DR-3485
1354,3141,Chevrolet,Tracker,2017,KKBG-18
1355,3893,Suzuki,Baleno,2019,GBLZ-84
1356,3609,Kia,Sportage,2023,CSHZ-28
1357,4062,Suzuki,Baleno,2021,WZWZ-38
1358,646,Suzuki,Swift,2025,TGFV-91
1359,3185,Nissan,Sentra,2016,CHKF-38
1360,1238,Toyota,Corolla,2023,BJ-3781
1361,53,Nissan,Sentra,2021,FY-0740
1362,1974,Nissan,Versa,2013,JWBB-88
1363,2467,Nissan,Sentra,2012,KWFL-97
1364,2258,Hyundai,Accent,2013,VZZB-82
1365,4241,Kia,Rio,2024,Z-9169
1366,1326,Chevrolet,Spark,2019,AF-2671
1367,1628,Toyota,RAV4,2019,CYRJ-11
1368,3282,Hyundai,Accent,2020,FWFZ-59
1369,77,Kia,Sportage,2021,HKFR-09
1370,297,Chevrolet,Tracker,2022,RJJG-57
1371,4348,Chevrolet,Tracker,2015,SFJT-10
1372,4580,Mazda,CX-5,2024,VFVB-51
1373,606,Toyota,RAV4,2013,FHYK-97
1374,4430,Mazda,CX-5,2022,CJ-8951
1375,2856,Nissan,Versa,2022,GSSZ-98
1376,1040,Kia,Sportage,2023,PR-590
1377,391,Nissan,Versa,2012,AK-7256
1378,2985,Suzuki,Swift,2024,FBZZ-11
1379,3053,Chevrolet,Spark,2012,HZWB-19
1380,2426,Chevrolet,Tracker,2024,HBBS-25
1381,3814,Nissan,Versa,2018,DPYG-56
1382,1810,Suzuki,Swift,2024,RP-8261
1383,1696,Suzuki,Swift,2025,RWKV-88
1384,3757,Kia,Rio,2025,ZSKP-88
1385,2605,Hyundai,Accent,2024,BPTG-29
1386,2647,Chevrolet,Spark,2023,ZS-0597
1387,4452,Suzuki,Swift,2013,GR-8147
1388,1102,Hyundai,Tucson,2018,VDXS-07
1389,742,Kia,Rio,2020,VRWK-08
1390,4733,Kia,Rio,2015,YRJJ-27
1391,957,Nissan,Sentra,2022,ZK-8973
1392,4195,Kia,Sportage,2023,RYFG-04
1393,2978,Hyundai,Accent,2020,WZ-6961
1394,2133,Suzuki,Baleno,2012,WDRH-37
1395,728,Chevrolet,Spark,2017,RXJW-52
1396,3917,Chevrolet,Tracker,2012,JZJZ-37
1397,1259,Mazda,Mazda3,2016,SB-9230
1398,2661,Chevrolet,Tracker,2012,TRFD-93
1399,3124,Mazda,Mazda3,2012,LJSP-14
1400,1152,Mazda,Mazda3,2013,RKCZ-57
1401,357,Hyundai,Tucson,2019,FCPG-75
1402,171,Hyundai,Tucson,2023,LFCC-79
1403,3055,Chevrolet,Spark,2024,CWXR-44
1404,2045,Kia,Sportage,2012,PV-7262
1405,4884,Mazda,CX-5,2021,VDFX-57
1406,528,Hyundai,Tucson,2021,HL-5414
1407,10,Kia,Rio,2025,BDSW-63
1408,2842,Hyundai,Accent,2021,ZBVT-72
1409,3955,Kia,Sportage,2025,ZYKR-41
1410,3662,Hyundai,Tucson,2023,KHVS-25
1411,1010,Mazda,CX-5,2015,KZ-6694
1412,1017,Toyota,Corolla,2014,WTSV-53
1413,688,Nissan,Versa,2017,KKZG-87
1414,870,Nissan,Versa,2022,SRCB-01
1415,3434,Toyota,RAV4,2024,WXJS-68
1416,710,Toyota,Yaris,2021,SXKG-97
1417,4090,Nissan,Versa,2020,YXBP-05
1418,426,Nissan,Sentra,2018,SWTH-85
1419,253,Kia,Sportage,2013,Z-8811
1420,2357,Chevrolet,Tracker,2015,WVDG-31
1421,3854,Nissan,Sentra,2015,DK-7975
1422,3846,Nissan,Sentra,2017,LRHF-29
1423,758,Chevrolet,Tracker,2016,Z-0704
1424,2417,Suzuki,Swift,2014,XL-1404
1425,2057,Suzuki,Baleno,2019,ZBSY-07
1426,1780,Mazda,Mazda3,2022,RP-7314
1427,663,Toyota,Corolla,2017,YVLB-66
1428,4705,Chevrolet,Tracker,2021,KCXJ-17
1429,1813,Nissan,Sentra,2023,CD-9115
1430,2477,Toyota,Corolla,2022,RP-2822
1431,3126,Chevrolet,Tracker,2024,XZBR-84
1432,1283,Nissan,Versa,2018,HD-2645
1433,3006,Toyota,RAV4,2019,DFYH-00
1434,65,Hyundai,Accent,2023,FRLJ-93
1435,4439,Toyota,Yaris,2025,RSKK-66
1436,2515,Toyota,Corolla,2025,GHCJ-62
1437,2344,Chevrolet,Tracker,2015,RFVT-76
1438,1388,Hyundai,Tucson,2021,GPKS-69
1439,3009,Mazda,Mazda3,2021,ZJSS-80
1440,2864,Chevrolet,Tracker,2021,ZZKS-84
1441,2074,Chevrolet,Tracker,2014,CI-2588
1442,4238,Chevrolet,Tracker,2021,HZJZ-12
1443,414,Chevrolet,Spark,2013,SZSX-38
1444,237,Hyundai,Tucson,2020,DKKT-72
1445,2776,Hyundai,Accent,2023,ZP-4968
1446,3855,Suzuki,Swift,2016,VJ-9223
1447,3581,Hyundai,Tucson,2018,XW-7522
1448,3350,Suzuki,Swift,2015,LLBH-28
1449,1830,Toyota,Corolla,2016,XXKV-40
1450,1325,Nissan,Versa,2017,KX-6840
1451,596,Chevrolet,Tracker,2015,ZXKV-66
1452,192,Kia,Rio,2014,TGRH-79
1453,2436,Hyundai,Tucson,2019,PF-9553
1454,371,Nissan,Sentra,2022,FKYF-43
1455,4909,Kia,Sportage,2025,DG-4966
1456,2563,Chevrolet,Spark,2022,LHVZ-84
1457,2181,Hyundai,Tucson,2018,JPJB-10
1458,923,Kia,Rio,2023,BA-2047
1459,2459,Kia,Sportage,2014,LH-3679
1460,4156,Toyota,Yaris,2018,TVZB-97
1461,4898,Suzuki,Swift,2020,DH-4264
1462,1410,Kia,Rio,2013,ZZKY-09
1463,1236,Suzuki,Swift,2013,FRBH-57
1464,457,Chevrolet,Tracker,2015,VWKJ-79
1465,2827,Kia,Rio,2017,SGYL-59
1466,1217,Nissan,Versa,2025,PCVP-64
1467,3197,Kia,Rio,2018,VY-9037
1468,2214,Mazda,CX-5,2018,ZWBB-13
1469,4239,Nissan,Sentra,2023,CGGS-47
1470,2850,Suzuki,Swift,2021,Z-8751
1471,3113,Suzuki,Swift,2014,LFRH-16
1472,3463,Hyundai,Accent,2015,LHBS-63
1473,4500,Hyundai,Accent,2013,Z-0898
1474,4324,Suzuki,Baleno,2022,HPYZ-99
1475,3385,Chevrolet,Tracker,2013,RRLD-44
1476,3502,Mazda,CX-5,2025,WBDY-14
1477,3932,Nissan,Versa,2019,YL-5101
1478,3675,Suzuki,Baleno,2018,KV-1610
1479,4407,Mazda,Mazda3,2020,HSLS-77
1480,2674,Toyota,Yaris,2025,KJDC-24
1481,3460,Chevrolet,Tracker,2021,RXPZ-89
1482,2452,Hyundai,Tucson,2015,ZRPH-53
1483,2429,Chevrolet,Spark,2024,RGKJ-66
1484,3557,Kia,Rio,2025,ZKFD-25
1485,4571,Mazda,Mazda3,2017,XDKD-96
1486,3852,Kia,Sportage,2017,KFJJ-23
1487,431,Kia,Sportage,2018,LVBC-62
1488,2017,Kia,Rio,2018,HDVB-17
1489,2589,Mazda,CX-5,2023,DG-2818
1490,3500,Kia,Rio,2021,TSJT-31
1491,4864,Chevrolet,Spark,2018,WBRX-57
1492,3033,Nissan,Sentra,2015,BHJB-86
1493,4998,Mazda,Mazda3,2025,KLKC-73
1494,2559,Kia,Sportage,2025,DTTR-89
1495,1400,Nissan,Sentra,2013,PR-243
1496,1988,Kia,Rio,2021,TPLS-43
1497,3050,Mazda,Mazda3,2024,RVWX-84
1498,4945,Suzuki,Baleno,2012,BWCZ-10
1499,3696,Toyota,RAV4,2017,TFZJ-32
1500,2266,Toyota,RAV4,2024,TXDR-48
1501,1480,Chevrolet,Spark,2018,LXLX-57
1502,1914,Toyota,Yaris,2012,HJYS-41
1503,2211,Kia,Rio,2023,LWBS-96
1504,1227,Toyota,Yaris,2014,PYXG-99
1505,3474,Chevrolet,Tracker,2016,RP-7892
1506,4633,Toyota,Yaris,2017,YS-7411
1507,316,Mazda,CX-5,2024,WRCV-28
1508,4643,Kia,Sportage,2021,KJWL-33
1509,2354,Nissan,Versa,2018,PR-675
1510,1966,Hyundai,Accent,2022,SHXV-44
1511,3302,Suzuki,Baleno,2022,YZVD-89
1512,2016,Nissan,Versa,2017,ZRPD-44
1513,715,Toyota,RAV4,2022,TJ-9965
1514,1029,Hyundai,Tucson,2025,BVJL-16
1515,2176,Mazda,Mazda3,2022,WYCL-84
1516,1984,Suzuki,Baleno,2012,XKHB-60
1517,1427,Kia,Sportage,2016,CZPT-41
1518,2516,Nissan,Versa,2022,VP-7859
1519,1301,Toyota,RAV4,2020,XJ-2935
1520,176,Chevrolet,Tracker,2019,CC-1214
1521,1681,Hyundai,Accent,2014,SGTX-81
1522,3467,Nissan,Sentra,2014,KRPF-45
1523,2316,Mazda,CX-5,2017,TFYY-73
1524,2446,Kia,Sportage,2013,LB-7171
1525,2036,Chevrolet,Tracker,2014,HT-0377
1526,3178,Suzuki,Swift,2022,YVXP-94
1527,596,Kia,Sportage,2012,ZH-5186
1528,4768,Mazda,CX-5,2024,VWDF-19
1529,2066,Mazda,Mazda3,2021,RKKV-27
1530,3327,Chevrolet,Tracker,2014,KFBT-89
1531,4614,Toyota,RAV4,2012,GTBS-36
1532,1438,Mazda,Mazda3,2015,VGJY-71
1533,3484,Suzuki,Swift,2019,HJVK-28
1534,1371,Mazda,CX-5,2018,KKJP-37
1535,738,Kia,Rio,2025,FVBZ-95
1536,869,Mazda,Mazda3,2015,ZJBT-23
1537,243,Nissan,Versa,2013,VBRV-09
1538,4520,Hyundai,Accent,2024,HWZB-79
1539,2017,Hyundai,Accent,2016,RFKP-89
1540,4606,Nissan,Sentra,2012,PR-854
1541,2981,Nissan,Versa,2025,CC-0649
1542,2758,Kia,Rio,2021,SGCY-42
1543,1353,Nissan,Sentra,2024,GWWZ-53
1544,2142,Toyota,Yaris,2013,CRVR-54
1545,3520,Mazda,Mazda3,2015,LP-4220
1546,2083,Mazda,Mazda3,2016,WLDY-75
1547,2218,Kia,Sportage,2019,DSJR-35
1548,2752,Kia,Sportage,2018,LBCG-71
1549,4630,Nissan,Versa,2020,JCSD-52
1550,2997,Nissan,Versa,2023,BBLK-27
1551,4697,Suzuki,Swift,2012,XPBX-45
1552,1223,Mazda,Mazda3,2013,FFYL-18
1553,384,Toyota,Corolla,2014,TKFY-05
1554,1923,Mazda,Mazda3,2019,DZWD-92
1555,768,Toyota,Corolla,2020,Z-5407
1556,2496,Chevrolet,Spark,2014,FSBR-38
1557,1065,Nissan,Versa,2019,JPVJ-34
1558,987,Mazda,Mazda3,2012,KVYC-61
1559,4936,Toyota,RAV4,2013,TFBT-08
1560,581,Kia,Sportage,2019,CYKV-18
1561,4494,Toyota,RAV4,2014,KVWL-54
1562,2621,Toyota,RAV4,2024,VCZJ-05
1563,4784,Hyundai,Tucson,2014,TA-1788
1564,2262,Chevrolet,Spark,2013,PD-1362
1565,2692,Hyundai,Tucson,2018,XA-5589
1566,320,Chevrolet,Tracker,2020,PRWJ-10
1567,3164,Toyota,Corolla,2022,RP-9819
1568,3200,Toyota,Yaris,2015,XZYR-45
1569,175,Mazda,CX-5,2013,YYZT-16
1570,845,Kia,Sportage,2020,HCDW-34
1571,3209,Toyota,Corolla,2017,YYRH-48
1572,2811,Suzuki,Swift,2022,ZWXK-76
1573,3679,Suzuki,Baleno,2015,CJCG-02
1574,121,Mazda,Mazda3,2013,PR-144
1575,3943,Chevrolet,Tracker,2012,Z-5224
1576,4834,Kia,Sportage,2019,VZSG-94
1577,96,Hyundai,Accent,2024,KKFS-14
1578,2738,Chevrolet,Tracker,2020,GHHD-84
1579,2703,Toyota,Corolla,2015,FDVH-90
1580,1681,Hyundai,Tucson,2024,JH-0026
1581,41,Mazda,CX-5,2025,DR-7898
1582,2044,Mazda,Mazda3,2023,TPHR-89
1583,1972,Toyota,Yaris,2024,SHYJ-29
1584,3037,Mazda,Mazda3,2013,CLSY-42
1585,1848,Suzuki,Swift,2016,BZFV-24
1586,4444,Nissan,Sentra,2019,WZTS-74
1587,4399,Suzuki,Swift,2012,BYLS-90
1588,3577,Kia,Sportage,2021,JKDS-13
1589,1474,Kia,Rio,2015,YFXF-48
1590,3707,Kia,Sportage,2014,LP-3416
1591,2197,Suzuki,Baleno,2012,WRHG-44
1592,3356,Hyundai,Accent,2025,ZKBH-20
1593,4895,Chevrolet,Spark,2022,GPWP-85
1594,825,Nissan,Sentra,2025,DZDX-26
1595,1410,Kia,Sportage,2016,TW-5991
1596,1038,Mazda,CX-5,2017,RLRR-89
1597,3393,Toyota,RAV4,2019,ZGDT-01
1598,897,Chevrolet,Tracker,2024,RP-2620
1599,3699,Toyota,Yaris,2012,RP-6989
1600,1108,Hyundai,Tucson,2016,HTKS-33
1601,587,Toyota,Yaris,2021,KFDW-81
1602,711,Mazda,Mazda3,2014,CL-0974
1603,2827,Chevrolet,Tracker,2024,ZJSK-85
1604,2161,Suzuki,Baleno,2018,RVHX-68
1605,2142,Kia,Rio,2020,YPDY-62
1606,4328,Mazda,CX-5,2017,VV-1139
1607,517,Nissan,Sentra,2017,SXZK-02
1608,4087,Toyota,Corolla,2015,YH-6922
1609,1335,Suzuki,Baleno,2018,HJ-1241
1610,2067,Hyundai,Tucson,2021,LCWR-53
1611,4804,Mazda,CX-5,2019,PR-352
1612,2022,Suzuki,Baleno,2015,XRCL-05
1613,1537,Chevrolet,Spark,2024,PGLB-46
1614,3128,Toyota,Corolla,2019,BJLJ-18
1615,1421,Nissan,Versa,2024,LS-0878
1616,1594,Kia,Sportage,2016,DFCL-19
1617,40,Kia,Sportage,2016,VD-8614
1618,2,Kia,Sportage,2012,DKXF-06
1619,2415,Mazda,Mazda3,2014,SK-3123
1620,1545,Mazda,CX-5,2022,WLXV-25
1621,3376,Hyundai,Tucson,2018,DGLW-45
1622,956,Kia,Sportage,2014,THSX-79
1623,584,Chevrolet,Tracker,2013,CD-1790
1624,4276,Toyota,Corolla,2016,LYWH-11
1625,1136,Mazda,Mazda3,2017,BR-2921
1626,1325,Chevrolet,Spark,2022,YXDG-20
1627,1623,Suzuki,Baleno,2024,PT-4117
1628,1840,Hyundai,Tucson,2015,PR-539
1629,1043,Suzuki,Baleno,2012,WF-0190
1630,636,Chevrolet,Spark,2025,LVWG-90
1631,4342,Hyundai,Accent,2015,ZTYJ-28
1632,588,Kia,Sportage,2023,FK-0639
1633,676,Toyota,Corolla,2014,HFBC-30
1634,4326,Mazda,CX-5,2015,GKDC-54
1635,2490,Chevrolet,Spark,2014,WLXF-76
1636,434,Toyota,RAV4,2025,GHZW-83
1637,2241,Mazda,Mazda3,2018,LG-1808
1638,4721,Nissan,Sentra,2022,WKSX-18
1639,3488,Kia,Sportage,2020,WTRJ-00
1640,2850,Kia,Rio,2021,PJ-8629
1641,2151,Suzuki,Baleno,2018,BXSJ-27
1642,178,Suzuki,Baleno,2013,PR-686
1643,2463,Nissan,Versa,2025,LKVX-49
1644,863,Chevrolet,Tracker,2023,XCYS-42
1645,3051,Nissan,Sentra,2021,KL-3722
1646,4479,Suzuki,Swift,2022,VL-9111
1647,1210,Suzuki,Swift,2016,WWSD-29
1648,3611,Hyundai,Accent,2014,JRZJ-14
1649,33,Mazda,Mazda3,2012,TI-4049
1650,4834,Toyota,Yaris,2025,FHJC-97
1651,2192,Nissan,Sentra,2017,GSCW-63
1652,3965,Mazda,CX-5,2016,FCHG-00
1653,1412,Hyundai,Accent,2014,WXYW-80
1654,1410,Kia,Sportage,2025,ZFTC-79
1655,3070,Suzuki,Baleno,2019,RWZJ-91
1656,2152,Nissan,Versa,2018,ZXWR-43
1657,4525,Hyundai,Tucson,2022,BRLT-79
1658,2685,Chevrolet,Spark,2016,WJXF-74
1659,1913,Suzuki,Swift,2022,RZ-6142
1660,3179,Suzuki,Baleno,2024,PCSG-04
1661,1525,Hyundai,Accent,2024,YP-6080
1662,746,Suzuki,Baleno,2014,KT-7240
