claim_id,policy_id,vehicle_id,claim_date,incident_type,claim_amount,claim_status,fraud_flag
7429,2935,307,2025-07-14 11:48:05.000000,THEFT,2518.05,IN_REVIEW,False
7430,2124,692,2025-06-11 05:27:07.000000,GLASS_DAMAGE,20666.56,CLOSED,True
7431,2938,269,2026-03-17 21:58:14.000000,FIRE,16671.89,APPROVED,False
7432,3238,479,2025-05-21 07:15:30.000000,FLOOD,18966.94,IN_REVIEW,True
7433,1099,88,2025-12-01 21:00:07.000000,VANDALISM,5628.97,CLOSED,False
7434,1551,3766,2026-01-21 23:37:20.000000,GLASS_DAMAGE,14538.5,IN_REVIEW,False
7435,1435,1287,2025-08-01 14:39:52.000000,FLOOD,2570.99,IN_REVIEW,False
7436,902,575,2025-08-18 12:59:47.000000,THEFT,13501.31,APPROVED,False
7437,2811,2542,2025-05-03 13:33:42.000000,GLASS_DAMAGE,10543.64,CLOSED,False
7438,3222,3016,2024-05-28 10:54:41.000000,COLLISION,2727.09,APPROVED,False
7439,3246,136,2025-04-30 16:25:02.000000,FIRE,3385.42,OPEN,False
7440,440,3104,2024-10-18 14:27:00.000000,FLOOD,347.69,REJECTED,False
7441,2792,3135,2025-02-04 03:56:36.000000,FIRE,7871.85,REJECTED,False
7442,4582,1977,2025-03-11 17:02:25.000000,FLOOD,4439.68,APPROVED,False
7443,3125,3996,2025-04-10 22:31:19.000000,COLLISION,2324.77,REJECTED,False
7444,3224,1924,2025-05-03 06:38:34.000000,COLLISION,9111.41,IN_REVIEW,False
7445,4369,1716,2024-12-15 12:08:07.000000,THEFT,16454.32,APPROVED,False
7446,3147,4189,2025-10-15 15:16:34.000000,FIRE,5638.06,APPROVED,False
7447,1183,2304,2025-03-26 10:15:27.000000,VANDALISM,11784.1,APPROVED,False
7448,1334,3510,2025-09-18 08:12:21.000000,FLOOD,23686.54,OPEN,True
7449,1608,1118,2024-11-05 14:42:55.000000,FIRE,22343.0,REJECTED,True
7450,1620,4088,2024-11-23 23:10:33.000000,THEFT,7823.85,OPEN,False
7451,356,1165,2026-02-05 03:14:41.000000,FIRE,9258.46,REJECTED,False
7452,4213,1736,2026-03-18 04:59:20.000000,COLLISION,19265.91,REJECTED,True
7453,4605,3200,2025-07-22 13:47:50.000000,COLLISION,1268.79,IN_REVIEW,False
7454,2632,519,2025-06-30 06:12:49.000000,COLLISION,19614.39,REJECTED,True
7455,680,1206,2025-12-29 10:38:12.000000,FIRE,10060.92,CLOSED,False
7456,2632,3925,2025-02-15 12:41:45.000000,COLLISION,17961.35,APPROVED,False
7457,4005,603,2026-01-03 01:29:31.000000,FIRE,4356.51,REJECTED,False
7458,2389,3430,2025-12-04 14:58:39.000000,COLLISION,5514.28,APPROVED,False
7459,1833,3330,2024-07-31 22:22:20.000000,THEFT,6840.09,APPROVED,False
7460,1968,1710,2025-05-30 07:49:52.000000,FIRE,11123.42,CLOSED,False
7461,4689,1319,2024-07-18 19:15:51.000000,COLLISION,6565.79,REJECTED,False
7462,576,1786,2025-04-12 15:41:34.000000,FLOOD,21074.32,CLOSED,True
7463,1741,582,2024-09-17 11:43:16.000000,FIRE,7407.52,APPROVED,False
7464,2856,1766,2024-07-22 02:53:23.000000,THEFT,21612.66,IN_REVIEW,True
7465,536,2789,2025-04-06 12:00:34.000000,FLOOD,24520.04,IN_REVIEW,True
7466,2559,1902,2026-02-15 09:10:41.000000,COLLISION,24834.57,OPEN,True
7467,1626,495,2025-07-09 22:32:27.000000,FLOOD,15070.74,OPEN,False
7468,4418,3269,2025-08-17 00:13:00.000000,FIRE,397.03,OPEN,False
7469,984,3735,2024-10-20 04:07:37.000000,FIRE,478.76,REJECTED,False
7470,3830,1113,2026-04-15 15:33:12.000000,FIRE,23160.25,REJECTED,True
7471,609,2467,2025-06-24 06:15:10.000000,FLOOD,18203.63,IN_REVIEW,True
7472,1525,1364,2024-12-03 13:21:26.000000,COLLISION,23843.48,APPROVED,True
7473,2794,3668,2025-10-19 02:43:35.000000,VANDALISM,20615.47,CLOSED,True
7474,3741,3423,2026-02-16 18:32:34.000000,COLLISION,13909.44,APPROVED,False
7475,355,943,2025-09-09 14:59:20.000000,VANDALISM,9675.83,OPEN,False
7476,3729,307,2026-01-27 07:32:57.000000,VANDALISM,21348.96,REJECTED,True
7477,4526,889,2025-04-04 20:09:45.000000,VANDALISM,7471.2,OPEN,False
7478,795,2893,2025-12-13 03:26:16.000000,GLASS_DAMAGE,11039.12,CLOSED,False
7479,2997,3682,2024-09-04 01:20:41.000000,FIRE,629.05,APPROVED,False
7480,1271,2917,2024-12-25 17:18:04.000000,FIRE,24835.5,REJECTED,True
7481,1589,1840,2025-07-11 21:10:50.000000,THEFT,15028.69,IN_REVIEW,False
7482,2229,2665,2024-10-27 18:40:54.000000,COLLISION,18924.47,APPROVED,True
7483,2415,1225,2025-05-28 13:24:50.000000,THEFT,24664.95,CLOSED,True
7484,558,2101,2025-08-18 14:01:27.000000,FIRE,23215.26,APPROVED,True
7485,2802,3971,2025-02-19 11:17:55.000000,FLOOD,19984.41,APPROVED,True
7486,4522,2724,2024-12-11 15:19:20.000000,COLLISION,12596.94,REJECTED,False
7487,1709,1493,2024-09-10 10:24:49.000000,FIRE,8441.59,OPEN,False
7488,3203,2249,2024-06-30 04:40:37.000000,COLLISION,12086.04,CLOSED,False
7489,4396,3033,2024-07-29 08:15:35.000000,COLLISION,11106.49,APPROVED,False
7490,3455,1198,2025-12-06 15:18:56.000000,VANDALISM,15686.95,REJECTED,False
7491,1011,3441,2025-12-08 22:13:46.000000,FIRE,23180.37,APPROVED,True
7492,775,3478,2025-07-12 06:10:19.000000,FIRE,19142.05,CLOSED,True
7493,3284,2266,2024-05-30 13:01:21.000000,COLLISION,15925.25,IN_REVIEW,False
7494,3777,1663,2025-11-26 01:30:58.000000,GLASS_DAMAGE,20285.32,OPEN,True
7495,1578,859,2026-02-12 03:16:21.000000,GLASS_DAMAGE,10950.91,OPEN,False
7496,3639,3568,2024-12-17 01:19:48.000000,VANDALISM,20073.79,CLOSED,True
7497,1722,1336,2025-08-11 21:29:38.000000,COLLISION,1307.24,APPROVED,False
7498,1722,4185,2025-03-23 01:40:05.000000,GLASS_DAMAGE,4947.77,CLOSED,False
7499,1426,1880,2024-11-02 22:52:12.000000,FLOOD,17471.59,IN_REVIEW,False
7500,2965,2035,2025-06-27 21:56:22.000000,THEFT,21803.65,CLOSED,True
7501,1532,1257,2025-03-27 13:07:01.000000,COLLISION,10285.61,IN_REVIEW,False
7502,2878,2867,2024-07-16 00:36:46.000000,GLASS_DAMAGE,21259.17,OPEN,True
7503,148,2129,2025-12-21 05:25:40.000000,VANDALISM,9282.55,IN_REVIEW,False
7504,1522,3271,2025-03-05 06:24:00.000000,FIRE,13583.75,IN_REVIEW,False
7505,4433,2949,2025-09-24 12:23:32.000000,COLLISION,4147.88,APPROVED,False
7506,4004,831,2024-12-25 02:23:56.000000,GLASS_DAMAGE,2843.13,CLOSED,False
7507,3820,2680,2025-08-04 02:50:27.000000,FIRE,20876.14,CLOSED,True
7508,3958,2147,2025-04-21 08:35:39.000000,FIRE,18599.71,CLOSED,True
7509,2903,3750,2025-07-19 07:29:07.000000,FIRE,15988.55,IN_REVIEW,False
7510,3319,192,2025-03-21 19:23:54.000000,COLLISION,21736.96,REJECTED,True
7511,3379,528,2025-02-15 14:45:34.000000,GLASS_DAMAGE,258.8,REJECTED,False
7512,4082,3469,2026-01-27 21:48:48.000000,COLLISION,3813.64,CLOSED,False
7513,3302,1032,2024-05-30 19:01:59.000000,GLASS_DAMAGE,13890.16,REJECTED,False
7514,691,1182,2025-11-18 22:56:44.000000,FIRE,23242.88,IN_REVIEW,True
7515,707,3914,2025-11-02 20:27:12.000000,THEFT,17242.15,CLOSED,False
7516,271,1875,2025-10-28 04:03:35.000000,THEFT,13635.82,IN_REVIEW,False
7517,3069,1960,2024-07-24 18:00:40.000000,COLLISION,11993.33,IN_REVIEW,False
7518,3918,3508,2025-03-18 00:28:15.000000,GLASS_DAMAGE,4267.63,APPROVED,False
7519,2184,3351,2024-10-16 01:34:52.000000,COLLISION,8504.41,APPROVED,False
7520,498,718,2025-08-12 16:45:59.000000,VANDALISM,13686.56,OPEN,False
7521,718,1706,2026-04-03 04:36:36.000000,THEFT,24163.4,APPROVED,True
7522,4185,1363,2026-01-20 01:08:08.000000,GLASS_DAMAGE,18426.36,REJECTED,True
7523,4012,3075,2024-09-03 01:53:22.000000,COLLISION,10851.67,APPROVED,False
7524,3046,3691,2025-03-13 21:38:08.000000,FLOOD,1291.83,REJECTED,False
7525,2098,2207,2024-08-22 22:37:56.000000,COLLISION,11666.23,IN_REVIEW,False
7526,3724,3698,2024-11-16 09:15:54.000000,FIRE,7239.11,APPROVED,False
7527,1851,2550,2026-01-11 06:18:56.000000,GLASS_DAMAGE,2131.72,OPEN,False
7528,554,1158,2025-09-08 23:08:49.000000,FIRE,10400.22,REJECTED,False
7529,4280,2103,2025-09-16 19:32:33.000000,THEFT,14558.62,OPEN,False
7530,997,2462,2024-11-22 00:17:09.000000,FLOOD,9810.38,IN_REVIEW,False
7531,2749,1997,2025-08-23 06:23:29.000000,GLASS_DAMAGE,17274.11,CLOSED,False
7532,2407,4059,2024-05-19 05:39:29.000000,COLLISION,21436.85,IN_REVIEW,True
7533,3107,351,2024-07-22 00:48:32.000000,THEFT,9860.79,REJECTED,False
7534,3264,2302,2026-01-14 10:51:27.000000,THEFT,6200.98,OPEN,False
7535,1470,2088,2024-11-21 02:22:44.000000,GLASS_DAMAGE,21441.55,OPEN,True
7536,3656,2351,2025-08-24 14:22:51.000000,GLASS_DAMAGE,16269.0,REJECTED,False
7537,3879,3191,2024-10-02 03:06:58.000000,FLOOD,21458.94,OPEN,True
7538,4742,2749,2026-04-16 02:40:15.000000,FIRE,21444.25,IN_REVIEW,True
7539,1795,2263,2025-01-11 02:04:12.000000,VANDALISM,20512.58,OPEN,True
7540,2808,3083,2026-01-31 04:31:25.000000,FIRE,22989.39,REJECTED,True
7541,4571,2973,2025-09-02 16:32:53.000000,THEFT,18428.39,IN_REVIEW,True
7542,4653,1635,2024-11-12 17:15:30.000000,COLLISION,14188.35,CLOSED,False
7543,3879,1409,2024-10-27 19:25:32.000000,VANDALISM,5101.17,OPEN,False
7544,2838,3551,2025-11-05 07:32:25.000000,THEFT,19972.08,OPEN,True
7545,4502,609,2025-12-15 00:27:58.000000,THEFT,15097.96,IN_REVIEW,False
7546,715,277,2025-12-05 15:43:16.000000,VANDALISM,20423.9,OPEN,True
7547,4215,2132,2024-09-07 22:06:58.000000,THEFT,22770.28,APPROVED,True
7548,3021,527,2024-08-03 09:21:24.000000,VANDALISM,7598.74,REJECTED,False
7549,1292,3278,2025-01-03 15:17:48.000000,THEFT,8321.29,CLOSED,False
7550,3767,3687,2024-09-16 05:06:11.000000,COLLISION,18654.88,APPROVED,True
7551,4039,3546,2024-07-27 20:35:01.000000,FLOOD,21701.72,IN_REVIEW,True
7552,3340,737,2025-07-25 03:02:47.000000,THEFT,9566.27,APPROVED,False
7553,951,3788,2024-09-15 03:24:58.000000,GLASS_DAMAGE,24719.84,OPEN,True
7554,83,3502,2024-11-14 01:09:24.000000,COLLISION,5559.0,IN_REVIEW,False
7555,86,2560,2024-10-03 03:33:24.000000,FLOOD,1564.92,CLOSED,False
7556,3083,3747,2025-04-12 14:13:22.000000,FIRE,22596.97,OPEN,True
7557,1842,1462,2026-04-22 17:33:31.000000,VANDALISM,7936.24,IN_REVIEW,False
7558,4645,3100,2024-06-25 21:01:47.000000,FLOOD,4715.68,REJECTED,False
7559,2116,2079,2024-08-30 22:54:53.000000,FLOOD,12145.32,REJECTED,False
7560,4378,90,2025-06-25 02:28:10.000000,FLOOD,5752.46,CLOSED,False
7561,8,2170,2025-05-18 13:41:29.000000,THEFT,17882.47,CLOSED,False
7562,4254,941,2024-12-29 02:40:44.000000,GLASS_DAMAGE,515.59,IN_REVIEW,False
7563,1896,1353,2025-09-04 07:40:56.000000,THEFT,16503.42,IN_REVIEW,False
7564,3878,2481,2024-09-11 23:13:16.000000,FIRE,7141.5,CLOSED,False
7565,45,1047,2025-08-02 13:07:55.000000,THEFT,1670.56,IN_REVIEW,False
7566,2150,2113,2024-11-27 05:21:09.000000,VANDALISM,22559.93,REJECTED,True
7567,4750,504,2025-09-28 14:22:40.000000,COLLISION,18949.1,REJECTED,True
7568,3501,3835,2025-02-06 05:50:34.000000,COLLISION,12800.16,APPROVED,False
7569,2834,1021,2026-04-14 15:15:00.000000,FLOOD,7181.63,OPEN,False
7570,1920,3469,2025-09-19 02:16:55.000000,COLLISION,23652.38,CLOSED,True
7571,1409,4155,2025-06-02 09:42:07.000000,VANDALISM,4905.92,OPEN,False
7572,1058,3739,2025-12-18 20:20:36.000000,COLLISION,1328.22,OPEN,False
7573,4229,3,2026-03-15 09:15:59.000000,THEFT,16797.13,CLOSED,False
7574,8,2568,2025-05-09 05:59:28.000000,COLLISION,5538.11,REJECTED,False
7575,142,1527,2025-07-18 07:54:41.000000,GLASS_DAMAGE,18008.67,OPEN,True
7576,753,2758,2025-11-06 00:38:17.000000,GLASS_DAMAGE,24392.25,CLOSED,True
7577,4377,767,2025-07-07 21:16:29.000000,COLLISION,14493.55,OPEN,False
7578,224,1434,2026-01-06 08:36:20.000000,GLASS_DAMAGE,10119.14,APPROVED,False
7579,3160,3214,2025-10-29 22:43:34.000000,COLLISION,21133.1,OPEN,True
7580,3235,1892,2024-11-27 04:51:54.000000,GLASS_DAMAGE,19520.98,CLOSED,True
7581,541,2252,2024-07-26 17:56:30.000000,FIRE,21679.74,CLOSED,True
7582,4662,3362,2026-03-03 03:35:35.000000,THEFT,22133.2,REJECTED,True
7583,4088,3545,2025-02-01 01:50:48.000000,THEFT,13846.49,APPROVED,False
7584,2966,318,2025-02-24 07:18:46.000000,FIRE,4174.46,CLOSED,False
7585,3758,1730,2026-05-03 20:28:20.000000,FLOOD,22349.96,OPEN,True
7586,160,2271,2024-08-28 17:56:35.000000,COLLISION,15999.97,APPROVED,False
7587,3245,2821,2026-02-05 07:24:26.000000,VANDALISM,14582.89,CLOSED,False
7588,2068,1078,2025-08-17 06:39:47.000000,FLOOD,6170.99,OPEN,False
7589,1341,1400,2026-01-02 18:15:25.000000,FIRE,24154.87,REJECTED,True
7590,1955,252,2025-08-29 06:06:53.000000,VANDALISM,13315.66,IN_REVIEW,False
7591,231,2512,2026-02-21 13:21:54.000000,FIRE,14427.34,IN_REVIEW,False
7592,1532,3866,2025-03-30 14:26:13.000000,THEFT,6551.44,CLOSED,False
7593,2038,1862,2025-11-22 02:44:57.000000,FIRE,22734.33,REJECTED,True
7594,1790,1770,2024-10-07 02:28:01.000000,VANDALISM,5912.83,REJECTED,False
7595,3175,3587,2025-01-31 16:52:02.000000,VANDALISM,12089.61,IN_REVIEW,False
7596,2923,3602,2024-10-31 22:55:32.000000,VANDALISM,9932.92,APPROVED,False
7597,1065,2879,2025-08-26 00:47:44.000000,GLASS_DAMAGE,10792.41,REJECTED,False
7598,3612,716,2024-08-19 19:55:17.000000,FIRE,8592.89,CLOSED,False
7599,3119,65,2025-04-11 17:38:19.000000,FLOOD,7722.61,REJECTED,False
7600,808,4182,2026-03-22 01:54:10.000000,THEFT,5596.03,IN_REVIEW,False
7601,3369,2147,2025-09-07 20:14:26.000000,GLASS_DAMAGE,9320.41,OPEN,False
7602,4687,1454,2024-11-04 15:10:34.000000,GLASS_DAMAGE,16659.62,APPROVED,False
7603,2590,3188,2025-07-05 20:11:35.000000,FLOOD,22121.39,CLOSED,True
7604,3394,763,2025-07-27 12:23:02.000000,VANDALISM,21607.77,IN_REVIEW,True
7605,4095,1607,2026-04-13 01:04:20.000000,THEFT,10111.1,REJECTED,False
7606,3834,216,2025-10-15 16:13:28.000000,FIRE,3755.95,CLOSED,False
7607,980,298,2025-02-13 03:21:47.000000,COLLISION,24552.57,CLOSED,True
7608,489,2226,2025-12-20 07:12:31.000000,FLOOD,23377.94,CLOSED,True
7609,3213,3180,2025-03-20 19:09:05.000000,FIRE,13103.5,APPROVED,False
7610,3818,4050,2025-09-14 08:16:15.000000,COLLISION,12013.97,OPEN,False
7611,246,218,2025-06-28 23:51:56.000000,FIRE,13100.74,OPEN,False
7612,4354,3681,2025-12-20 06:13:41.000000,VANDALISM,11506.26,OPEN,False
7613,1576,2679,2025-07-22 19:53:24.000000,FLOOD,21969.29,APPROVED,True
7614,1011,4149,2025-08-28 03:13:40.000000,COLLISION,21175.32,IN_REVIEW,True
7615,2462,2104,2026-04-20 16:17:00.000000,FLOOD,24887.95,APPROVED,True
7616,870,521,2024-08-25 15:19:31.000000,GLASS_DAMAGE,18243.33,CLOSED,True
7617,2216,1835,2026-02-05 09:13:00.000000,FLOOD,19812.32,IN_REVIEW,True
7618,3171,2393,2024-06-27 20:12:06.000000,THEFT,3535.21,APPROVED,False
7619,3898,82,2025-06-04 20:58:36.000000,VANDALISM,22153.06,CLOSED,True
7620,13,2859,2026-02-13 04:34:17.000000,FLOOD,8896.44,IN_REVIEW,False
7621,1757,2551,2025-08-22 21:51:40.000000,GLASS_DAMAGE,1171.2,OPEN,False
7622,1494,3830,2025-05-14 00:21:41.000000,FIRE,592.41,APPROVED,False
7623,808,4033,2026-04-27 09:19:39.000000,VANDALISM,20329.07,CLOSED,True
7624,961,2446,2025-07-07 21:20:32.000000,FIRE,3366.97,IN_REVIEW,False
7625,3453,1338,2025-12-28 23:58:21.000000,FLOOD,15993.5,IN_REVIEW,False
7626,23,4093,2025-05-21 21:15:15.000000,COLLISION,11913.25,OPEN,False
7627,2672,4142,2025-02-25 04:40:58.000000,FLOOD,16396.55,OPEN,False
7628,1877,4114,2024-05-15 13:18:18.000000,THEFT,10245.73,CLOSED,False
7629,4528,545,2024-06-08 17:45:29.000000,THEFT,10029.72,REJECTED,False
7630,57,394,2026-04-06 05:44:57.000000,VANDALISM,24995.98,REJECTED,True
7631,687,2509,2026-03-02 13:06:32.000000,FLOOD,14389.2,OPEN,False
7632,2856,2778,2026-01-23 14:25:49.000000,FLOOD,18862.91,APPROVED,True
7633,4020,562,2025-09-22 14:55:10.000000,COLLISION,889.82,IN_REVIEW,False
7634,2360,2605,2024-10-12 14:17:29.000000,FLOOD,6055.95,APPROVED,False
7635,4660,1301,2025-02-28 22:11:42.000000,GLASS_DAMAGE,19841.02,REJECTED,True
7636,2104,429,2025-01-16 14:18:33.000000,THEFT,2256.24,APPROVED,False
7637,4605,3089,2025-09-30 09:57:58.000000,FLOOD,14513.33,REJECTED,False
7638,3116,2163,2024-05-28 03:17:52.000000,THEFT,6831.91,APPROVED,False
7639,1548,1963,2024-12-08 13:04:56.000000,GLASS_DAMAGE,8196.67,IN_REVIEW,False
7640,199,3260,2026-02-16 09:28:26.000000,GLASS_DAMAGE,218.39,CLOSED,False
7641,1647,778,2025-06-12 20:40:29.000000,GLASS_DAMAGE,5730.73,REJECTED,False
7642,3739,3825,2024-07-04 23:29:47.000000,FLOOD,9122.48,IN_REVIEW,False
7643,1836,1693,2024-10-14 06:37:43.000000,VANDALISM,14998.98,OPEN,False
7644,59,2504,2024-06-05 13:40:23.000000,THEFT,8111.83,REJECTED,False
7645,2928,3839,2025-08-23 19:28:17.000000,VANDALISM,10179.31,REJECTED,False
7646,3039,3098,2025-04-11 10:51:30.000000,GLASS_DAMAGE,10424.91,IN_REVIEW,False
7647,794,1502,2025-12-16 22:40:05.000000,COLLISION,11031.28,REJECTED,False
7648,3630,1061,2025-03-17 06:47:09.000000,VANDALISM,2750.31,REJECTED,False
7649,338,3608,2024-09-19 03:02:40.000000,FIRE,4080.65,OPEN,False
7650,4308,1268,2026-03-20 12:11:20.000000,FLOOD,19520.04,REJECTED,True
7651,4418,3163,2025-06-27 13:30:28.000000,VANDALISM,24592.72,IN_REVIEW,True
7652,932,3244,2025-01-22 06:27:20.000000,FLOOD,12415.72,APPROVED,False
7653,1969,1053,2026-01-31 14:19:23.000000,FIRE,9400.84,IN_REVIEW,False
7654,3750,621,2026-01-02 15:03:54.000000,THEFT,24206.56,IN_REVIEW,True
7655,2193,1255,2025-10-19 03:59:11.000000,GLASS_DAMAGE,6599.29,IN_REVIEW,False
7656,2404,1149,2024-11-15 17:30:13.000000,GLASS_DAMAGE,21253.94,IN_REVIEW,True
7657,3924,187,2024-07-04 14:39:34.000000,THEFT,8474.53,CLOSED,False
7658,2892,2041,2025-01-22 11:49:54.000000,VANDALISM,8019.64,IN_REVIEW,False
7659,3801,2974,2024-05-21 17:47:25.000000,FLOOD,4251.95,CLOSED,False
7660,3104,3389,2025-12-24 10:55:00.000000,GLASS_DAMAGE,15503.2,REJECTED,False
7661,53,1206,2024-05-30 04:27:18.000000,VANDALISM,22143.98,OPEN,True
7662,1700,788,2025-01-17 13:01:37.000000,VANDALISM,9541.79,IN_REVIEW,False
7663,4743,2710,2025-06-23 06:53:31.000000,FLOOD,19281.61,REJECTED,True
7664,1444,3164,2024-07-03 16:25:47.000000,FIRE,3219.73,IN_REVIEW,False
7665,1542,3255,2025-02-18 14:08:52.000000,COLLISION,13426.0,REJECTED,False
7666,2988,3402,2025-11-09 07:15:09.000000,GLASS_DAMAGE,20753.1,OPEN,True
7667,2764,3366,2025-07-27 22:01:05.000000,FLOOD,16699.29,OPEN,False
7668,1446,2820,2025-12-31 07:17:06.000000,THEFT,10738.08,OPEN,False
7669,2273,2612,2025-07-17 08:15:21.000000,FIRE,897.56,REJECTED,False
7670,1889,1894,2026-04-17 22:00:23.000000,VANDALISM,23830.4,APPROVED,True
7671,2238,889,2025-12-23 05:39:32.000000,THEFT,8612.91,OPEN,False
7672,1081,2943,2025-09-12 03:05:49.000000,GLASS_DAMAGE,12977.46,OPEN,False
7673,1700,1735,2025-12-11 13:01:34.000000,FIRE,20229.6,IN_REVIEW,True
7674,4492,4006,2026-02-27 03:32:45.000000,FIRE,2230.96,CLOSED,False
7675,3065,3393,2024-09-12 01:24:11.000000,THEFT,20106.72,IN_REVIEW,True
7676,689,3466,2024-09-07 08:26:41.000000,VANDALISM,17266.53,CLOSED,False
7677,1196,2959,2025-03-30 20:58:58.000000,FIRE,13788.68,OPEN,False
7678,2900,2412,2024-09-20 02:06:33.000000,COLLISION,7011.1,OPEN,False
7679,1296,252,2024-10-05 17:17:53.000000,GLASS_DAMAGE,12645.17,OPEN,False
7680,163,937,2025-05-11 21:33:53.000000,VANDALISM,9101.23,OPEN,False
7681,627,515,2026-03-08 13:54:49.000000,COLLISION,5660.21,CLOSED,False
7682,765,3668,2024-07-22 07:32:04.000000,VANDALISM,18775.22,APPROVED,True
7683,4481,3633,2025-11-25 08:30:46.000000,FIRE,13399.52,REJECTED,False
7684,4783,1852,2024-06-06 18:10:37.000000,COLLISION,11168.54,CLOSED,False
7685,658,1093,2025-05-25 18:08:18.000000,FIRE,16794.04,IN_REVIEW,False
7686,1625,1430,2026-01-20 08:05:41.000000,COLLISION,13903.5,OPEN,False
7687,3576,3608,2026-02-25 21:40:59.000000,THEFT,7530.04,REJECTED,False
7688,591,1686,2025-06-06 03:39:22.000000,FLOOD,10626.04,CLOSED,False
7689,483,1322,2025-02-02 20:28:34.000000,GLASS_DAMAGE,11819.03,REJECTED,False
7690,4761,1634,2024-07-11 08:57:48.000000,COLLISION,3567.09,REJECTED,False
7691,2836,2857,2026-01-16 07:18:56.000000,FLOOD,20373.29,IN_REVIEW,True
7692,977,309,2025-03-18 03:39:07.000000,FLOOD,10547.96,REJECTED,False
7693,1410,1712,2024-12-31 21:13:44.000000,FIRE,19112.41,CLOSED,True
7694,3961,5,2025-01-14 15:39:14.000000,COLLISION,5896.07,OPEN,False
7695,4437,2875,2025-08-01 23:29:25.000000,COLLISION,13675.19,REJECTED,False
7696,3343,1257,2025-09-26 21:53:28.000000,COLLISION,13449.62,REJECTED,False
7697,611,1776,2025-04-10 01:50:13.000000,VANDALISM,16003.49,IN_REVIEW,False
7698,3454,3195,2026-05-12 05:20:44.000000,GLASS_DAMAGE,10555.87,APPROVED,False
7699,263,1124,2024-07-02 16:23:07.000000,FIRE,5066.52,OPEN,False
7700,2047,3676,2025-06-22 09:29:54.000000,GLASS_DAMAGE,4195.01,CLOSED,False
7701,2896,1453,2024-11-16 18:19:29.000000,COLLISION,3245.49,IN_REVIEW,False
7702,2266,321,2024-07-31 11:51:53.000000,FLOOD,18162.89,IN_REVIEW,True
7703,2575,2767,2025-03-08 03:01:00.000000,FLOOD,19168.44,CLOSED,True
7704,4326,3164,2025-05-13 06:56:45.000000,COLLISION,978.01,OPEN,False
7705,4058,3962,2025-10-29 10:52:39.000000,THEFT,14597.69,REJECTED,False
7706,2966,1965,2024-10-24 20:17:06.000000,COLLISION,19610.34,OPEN,True
7707,859,1523,2025-02-17 14:43:27.000000,THEFT,16605.19,IN_REVIEW,False
7708,4406,174,2025-06-02 10:27:25.000000,COLLISION,21629.61,APPROVED,True
7709,4523,1982,2026-03-27 23:13:56.000000,COLLISION,23605.57,IN_REVIEW,True
7710,84,1392,2025-07-14 05:17:42.000000,FIRE,22489.14,APPROVED,True
7711,463,4129,2024-06-01 12:22:31.000000,THEFT,8657.75,CLOSED,False
7712,1832,2645,2024-09-21 22:27:36.000000,COLLISION,21426.36,APPROVED,True
7713,4399,1144,2024-05-16 11:52:04.000000,FLOOD,5833.46,IN_REVIEW,False
7714,1286,2012,2025-06-03 03:34:50.000000,GLASS_DAMAGE,18104.47,IN_REVIEW,True
7715,2006,2746,2025-12-11 00:36:30.000000,FLOOD,15413.67,REJECTED,False
7716,1062,1556,2025-01-05 10:27:29.000000,COLLISION,18202.04,APPROVED,True
7717,1163,247,2024-07-08 06:33:00.000000,THEFT,21291.3,REJECTED,True
7718,726,1794,2025-01-12 17:48:16.000000,FIRE,1148.81,REJECTED,False
7719,3760,1832,2024-12-09 05:47:34.000000,COLLISION,7479.68,IN_REVIEW,False
7720,2329,597,2024-12-02 16:30:55.000000,FLOOD,13000.36,CLOSED,False
7721,2323,2716,2025-06-05 12:24:26.000000,COLLISION,22622.56,APPROVED,True
7722,223,3354,2024-07-25 16:27:08.000000,GLASS_DAMAGE,9372.61,CLOSED,False
7723,191,2347,2026-05-07 07:23:48.000000,GLASS_DAMAGE,2617.01,IN_REVIEW,False
7724,2756,442,2024-12-22 15:30:40.000000,GLASS_DAMAGE,18898.8,REJECTED,True
7725,4125,927,2026-05-10 05:29:31.000000,FLOOD,16895.17,IN_REVIEW,False
7726,4044,3090,2026-05-07 20:38:48.000000,THEFT,6117.08,APPROVED,False
7727,3630,1552,2025-10-22 13:12:59.000000,VANDALISM,12629.5,CLOSED,False
7728,1056,3734,2025-01-23 05:46:36.000000,FIRE,10207.07,REJECTED,False
7729,4385,3042,2025-05-14 21:51:17.000000,FLOOD,24424.27,IN_REVIEW,True
7730,672,1339,2025-01-14 07:03:09.000000,VANDALISM,9268.98,IN_REVIEW,False
7731,3712,2776,2025-04-22 23:12:23.000000,FLOOD,10284.68,OPEN,False
7732,2692,724,2024-12-06 18:45:37.000000,THEFT,12034.3,REJECTED,False
7733,1892,127,2025-02-20 09:06:54.000000,VANDALISM,10792.03,REJECTED,False
7734,1889,1391,2026-02-12 14:39:55.000000,THEFT,23570.14,REJECTED,True
7735,4630,1929,2025-07-30 12:26:51.000000,GLASS_DAMAGE,11093.56,IN_REVIEW,False
7736,1047,3121,2024-09-30 01:25:33.000000,FLOOD,3148.03,CLOSED,False
7737,620,731,2024-06-10 17:36:42.000000,FIRE,5204.44,OPEN,False
7738,1891,1917,2026-02-19 03:53:10.000000,VANDALISM,22849.27,CLOSED,True
7739,3524,3356,2025-02-16 05:44:48.000000,FIRE,21918.73,REJECTED,True
